Model,Path Gambar,Nama File,Jumlah Objek,Kelas Unik,Kelas Dominan,Label YOLO Format
Fortuner,E:\datacamera2\2025-06-20_10-58-58\CAMERA_1.jpg,CAMERA_1.jpg,18,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 18, 22, 24, 25, 26, 28]",10,"['10 0.356891 0.716799 0.020338 0.019705', '12 0.334964 0.688408 0.046861 0.084212', '11 0.308598 0.688943 0.019984 0.019846', '26 0.371101 0.730082 0.020251 0.020123', '28 0.595626 0.785226 0.021031 0.020472', '9 0.348185 0.647156 0.019416 0.019341', '24 0.613626 0.779769 0.02059 0.020475', '0 0.593561 0.686057 0.020557 0.020081', '25 0.354836 0.826133 0.020197 0.020079', '4 0.555609 0.85856 0.02832 0.049581', '22 0.584592 0.612673 0.019424 0.019633', '6 0.534046 0.589491 0.02884 0.035981', '5 0.617758 0.626085 0.020046 0.044956', '13 0.560657 0.627753 0.019578 0.019904', '14 0.569696 0.631584 0.020822 0.020458', '16 0.419681 0.545041 0.019255 0.019787', '15 0.359479 0.570024 0.019832 0.019668', '18 0.590041 0.631804 0.019376 0.020129']"
Innova,E:\datacamera2\2025-06-20_10-58-58\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",6,"['6 0.356763 0.716395 0.019653 0.019358', '7 0.308358 0.688585 0.019802 0.019559', '4 0.534396 0.588954 0.027421 0.032299', '8 0.335068 0.686494 0.04311 0.079391', '28 0.56017 0.53942 0.020636 0.020775', '5 0.348236 0.646514 0.019583 0.019817', '0 0.594299 0.686429 0.02016 0.020159', '12 0.419241 0.543926 0.02034 0.020875', '20 0.349921 0.530993 0.02004 0.020322', '27 0.438196 0.504661 0.020964 0.020294', '9 0.559909 0.627039 0.019718 0.020106', '10 0.570241 0.63146 0.019608 0.019739', '13 0.506966 0.555397 0.020176 0.020473', '22 0.4944 0.50425 0.020389 0.020465', '26 0.370852 0.730317 0.020088 0.020603', '1 0.558066 0.860093 0.026868 0.043563', '24 0.612933 0.779746 0.019122 0.019493', '11 0.359541 0.569046 0.020434 0.02047', '19 0.584308 0.611603 0.020052 0.020469', '25 0.354814 0.825831 0.02013 0.021131', '23 0.572651 0.519734 0.020226 0.020766', '17 0.595768 0.784343 0.020319 0.020661', '3 0.614555 0.61722 0.01953 0.045573', '21 0.424711 0.502327 0.020303 0.020311', '14 0.588776 0.631227 0.021 0.019721', '15 0.540544 0.675561 0.019794 0.01965']"
Zenix,E:\datacamera2\2025-06-20_10-58-58\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-20_10-57-36\CAMERA_1.jpg,CAMERA_1.jpg,18,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 18, 22, 24, 25, 26, 28]",12,"['12 0.334511 0.688219 0.047214 0.084198', '10 0.356468 0.716489 0.020188 0.019647', '11 0.307945 0.688646 0.020314 0.020095', '26 0.370495 0.729844 0.020158 0.020012', '9 0.347898 0.646946 0.019662 0.019593', '28 0.594936 0.785091 0.020846 0.020559', '24 0.613168 0.779846 0.020777 0.020462', '25 0.354127 0.826125 0.020215 0.019999', '0 0.593472 0.68628 0.020687 0.020146', '22 0.584259 0.612849 0.019299 0.0195', '6 0.53415 0.589139 0.028556 0.036097', '4 0.555074 0.859565 0.028369 0.0498', '15 0.359482 0.569796 0.019007 0.019634', '16 0.419461 0.544898 0.019737 0.020211', '13 0.560236 0.627913 0.019237 0.019738', '5 0.617178 0.621465 0.019367 0.054015', '14 0.569281 0.631669 0.020849 0.020401', '18 0.589591 0.631674 0.019312 0.019915']"
Innova,E:\datacamera2\2025-06-20_10-57-36\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",7,"['7 0.307779 0.688928 0.019258 0.019037', '6 0.355934 0.716806 0.019665 0.019493', '4 0.534028 0.588798 0.027378 0.031739', '12 0.418943 0.544047 0.020196 0.020779', '0 0.593567 0.686503 0.020344 0.020376', '8 0.334139 0.686133 0.043142 0.078931', '28 0.559716 0.539855 0.020456 0.020835', '5 0.347725 0.646563 0.01968 0.020134', '20 0.349546 0.530702 0.020588 0.020491', '9 0.559913 0.626401 0.019819 0.020412', '24 0.612402 0.779908 0.019282 0.019667', '27 0.437625 0.504749 0.020762 0.020278', '13 0.506755 0.555817 0.020419 0.020722', '22 0.493783 0.50446 0.020184 0.020209', '10 0.570217 0.631235 0.019631 0.019774', '11 0.359235 0.568262 0.020432 0.020558', '26 0.369994 0.730344 0.020099 0.02076', '1 0.557785 0.858478 0.027172 0.044271', '19 0.584158 0.611369 0.020538 0.020863', '25 0.354143 0.825825 0.020101 0.021373', '17 0.595046 0.784456 0.020053 0.020602', '3 0.615777 0.618095 0.019973 0.046911', '23 0.572447 0.520123 0.020464 0.020617', '15 0.540041 0.674741 0.019806 0.019542', '14 0.588738 0.631142 0.021299 0.019865', '21 0.424252 0.502142 0.020512 0.020528']"
Zenix,E:\datacamera2\2025-06-20_10-57-36\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-20_10-55-50\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-20_10-55-50\CAMERA_1.jpg,CAMERA_1.jpg,1,[8],8,['8 0.571993 0.712486 0.050699 0.113223']
Zenix,E:\datacamera2\2025-06-20_10-55-50\CAMERA_1.jpg,CAMERA_1.jpg,15,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18]",1,"['1 0.570472 0.712178 0.053058 0.117329', '18 0.463397 0.643221 0.020381 0.020677', '17 0.395037 0.651283 0.019708 0.019953', '9 0.497517 0.77827 0.019533 0.019387', '15 0.329185 0.62719 0.019086 0.019453', '11 0.442581 0.828826 0.019565 0.019369', '16 0.34312 0.702994 0.019735 0.019248', '7 0.464239 0.566226 0.020052 0.019917', '8 0.496731 0.741175 0.019041 0.018969', '10 0.455629 0.680959 0.019642 0.0199', '6 0.332605 0.563732 0.019935 0.020381', '12 0.532397 0.930364 0.020086 0.020655', '5 0.574696 0.928242 0.020434 0.020935', '13 0.54351 0.92995 0.020904 0.02098', '2 0.34201 0.45686 0.02004 0.045396']"
Fortuner,E:\datacamera2\2025-06-20_10-54-22\CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.627494 0.686785 0.020394 0.020135', '8 0.599153 0.686047 0.048692 0.083419', '21 0.363279 0.558895 0.020839 0.020719', '16 0.423458 0.534868 0.020639 0.021015', '24 0.615174 0.771395 0.019955 0.020229', '17 0.510995 0.547661 0.020183 0.01983', '9 0.587923 0.643547 0.020078 0.019531', '26 0.375491 0.720454 0.019979 0.019987', '18 0.592063 0.624828 0.020597 0.020674', '23 0.560431 0.539422 0.020301 0.020572', '14 0.563212 0.618711 0.020749 0.020465', '22 0.586746 0.605185 0.020619 0.020417', '6 0.53757 0.580638 0.02905 0.033728', '0 0.34238 0.67198 0.020795 0.020563', '2 0.315021 0.605949 0.020581 0.020845', '10 0.578474 0.713014 0.020221 0.020439', '28 0.598668 0.776221 0.020149 0.020801', '13 0.573219 0.624198 0.021054 0.021116', '4 0.559865 0.855683 0.02677 0.047841', '1 0.319618 0.564911 0.020416 0.019827', '15 0.360088 0.587195 0.0203 0.020649', '25 0.35824 0.815475 0.020081 0.019951', '27 0.554261 0.812805 0.019487 0.019738']"
Innova,E:\datacamera2\2025-06-20_10-54-22\CAMERA_1.jpg,CAMERA_1.jpg,12,"[2, 4, 7, 8, 9, 10, 14, 16, 17, 19, 24, 25]",7,"['7 0.627264 0.68702 0.018884 0.019131', '16 0.543543 0.668734 0.019441 0.021153', '24 0.615225 0.77225 0.019579 0.019829', '10 0.572262 0.623834 0.018791 0.020303', '25 0.357944 0.8161 0.019956 0.020713', '9 0.562504 0.619097 0.019459 0.019752', '17 0.598838 0.777021 0.019553 0.019851', '4 0.537201 0.580867 0.028435 0.03288', '8 0.601492 0.684437 0.039564 0.073823', '14 0.592224 0.624592 0.020024 0.020124', '2 0.559925 0.855097 0.024039 0.045948', '19 0.587834 0.604223 0.020509 0.01941']"
Zenix,E:\datacamera2\2025-06-20_10-54-22\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-20_10-52-45\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-20_10-52-45\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Zenix,E:\datacamera2\2025-06-20_10-52-45\CAMERA_1.jpg,CAMERA_1.jpg,17,"[2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",3,"['3 0.367078 0.711497 0.052712 0.112176', '17 0.457506 0.644514 0.019984 0.020209', '18 0.526454 0.665847 0.019388 0.019475', '9 0.499029 0.781882 0.019848 0.020144', '7 0.607564 0.575514 0.019826 0.019996', '16 0.406386 0.648041 0.020152 0.020083', '4 0.555841 0.792213 0.01986 0.019881', '15 0.313869 0.681417 0.020078 0.020241', '5 0.57625 0.933517 0.020355 0.020164', '14 0.407429 0.569818 0.020012 0.019919', '11 0.443714 0.835359 0.01964 0.01907', '19 0.54834 0.758516 0.01969 0.019475', '12 0.535731 0.935054 0.020282 0.020113', '6 0.471449 0.56851 0.020014 0.019707', '10 0.457326 0.684488 0.019194 0.019667', '13 0.545787 0.934708 0.0192 0.019612', '2 0.34382 0.46316 0.019377 0.027217']"
Fortuner,E:\datacamera2\2025-06-20_10-51-02\CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.60137 0.697468 0.048854 0.084057', '24 0.617494 0.784409 0.020589 0.02016', '1 0.319137 0.574406 0.02034 0.020078', '27 0.557002 0.825741 0.020103 0.020873', '6 0.538694 0.591619 0.029697 0.035775', '26 0.375321 0.734213 0.020325 0.020712', '22 0.58856 0.615771 0.020481 0.020695', '11 0.629948 0.700013 0.020322 0.020257', '17 0.511561 0.557317 0.020769 0.020819', '25 0.358964 0.828964 0.020017 0.020194', '23 0.561688 0.550474 0.020529 0.020422', '0 0.343251 0.683526 0.020746 0.020608', '4 0.562723 0.869851 0.02759 0.04931', '10 0.580591 0.725539 0.020507 0.020231', '14 0.56495 0.629918 0.020652 0.020637', '9 0.58986 0.655353 0.020727 0.020443', '21 0.363526 0.570548 0.021407 0.02159', '2 0.314599 0.615854 0.020548 0.020739', '15 0.361123 0.598537 0.020705 0.019875', '16 0.42312 0.545587 0.020505 0.020732', '18 0.593745 0.636515 0.020181 0.020338', '13 0.574311 0.635508 0.020414 0.020641', '28 0.600341 0.79064 0.020332 0.02001']"
Innova,E:\datacamera2\2025-06-20_10-51-02\CAMERA_1.jpg,CAMERA_1.jpg,13,"[4, 7, 8, 9, 10, 14, 16, 17, 19, 23, 24, 25, 26]",4,"['4 0.538809 0.592263 0.02943 0.034276', '26 0.374619 0.735218 0.02109 0.021672', '16 0.545472 0.681518 0.019836 0.023194', '8 0.603404 0.696958 0.040269 0.077923', '25 0.359044 0.829635 0.019495 0.020302', '10 0.574687 0.636472 0.018895 0.019687', '9 0.564677 0.630084 0.019345 0.019288', '19 0.587806 0.617148 0.018316 0.01829', '24 0.617585 0.78513 0.019836 0.020914', '17 0.600244 0.791438 0.020281 0.019888', '7 0.630168 0.700259 0.019351 0.018779', '23 0.561575 0.551013 0.020482 0.021295', '14 0.594147 0.637306 0.01877 0.019391']"
Zenix,E:\datacamera2\2025-06-20_10-51-02\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-20_10-49-25\CAMERA_1.jpg,CAMERA_1.jpg,21,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 18, 21, 22, 23, 24, 26, 27, 28]",8,"['8 0.601858 0.679324 0.047938 0.080796', '11 0.629299 0.681964 0.020594 0.020545', '6 0.53958 0.577292 0.029866 0.035141', '18 0.593922 0.619781 0.020151 0.020593', '2 0.31775 0.601367 0.019613 0.020187', '27 0.557173 0.806414 0.01998 0.02035', '13 0.574799 0.619083 0.020388 0.020274', '23 0.562382 0.535335 0.019524 0.019939', '22 0.588647 0.599978 0.020404 0.020119', '0 0.345539 0.667436 0.020216 0.020063', '26 0.377885 0.716369 0.019932 0.02004', '16 0.425541 0.531289 0.02045 0.020523', '21 0.365883 0.554979 0.020697 0.020593', '1 0.32201 0.56308 0.020065 0.019926', '9 0.589901 0.638225 0.020256 0.019928', '14 0.565823 0.614983 0.0199 0.020116', '10 0.581279 0.70644 0.020161 0.020158', '28 0.600398 0.77046 0.020644 0.020601', '15 0.364137 0.5844 0.019567 0.019493', '4 0.56329 0.849178 0.02744 0.048738', '24 0.617364 0.764937 0.019597 0.019729']"
Innova,E:\datacamera2\2025-06-20_10-49-25\CAMERA_1.jpg,CAMERA_1.jpg,10,"[4, 7, 8, 9, 10, 14, 16, 17, 24, 26]",26,"['26 0.37818 0.716819 0.019821 0.020637', '4 0.53932 0.576418 0.028199 0.033223', '16 0.54616 0.664271 0.020215 0.031708', '10 0.574571 0.619112 0.019635 0.019602', '7 0.629546 0.68067 0.018837 0.018968', '8 0.603927 0.676943 0.038885 0.077409', '9 0.566171 0.615391 0.019616 0.020203', '17 0.600696 0.770475 0.019632 0.019003', '14 0.593732 0.619224 0.018637 0.019354', '24 0.61716 0.764838 0.018835 0.019862']"
Zenix,E:\datacamera2\2025-06-20_10-49-25\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-20_10-47-39\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-20_10-47-39\CAMERA_1.jpg,CAMERA_1.jpg,1,[26],26,['26 0.552462 0.78444 0.017783 0.018289']
Zenix,E:\datacamera2\2025-06-20_10-47-39\CAMERA_1.jpg,CAMERA_1.jpg,17,"[2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19]",4,"['4 0.553158 0.784865 0.020295 0.020129', '17 0.455001 0.638509 0.019646 0.019857', '3 0.362802 0.705425 0.054524 0.115252', '11 0.440832 0.826901 0.019742 0.019624', '9 0.496719 0.776036 0.020137 0.020381', '18 0.523559 0.661847 0.019928 0.019955', '19 0.54537 0.751583 0.019834 0.020074', '15 0.311338 0.674304 0.020187 0.020122', '14 0.405373 0.563106 0.020054 0.020201', '8 0.495648 0.738161 0.020145 0.020043', '7 0.605651 0.569795 0.019422 0.019308', '16 0.403206 0.640974 0.019618 0.020004', '6 0.469502 0.563567 0.020077 0.019812', '13 0.543564 0.928383 0.019924 0.020218', '12 0.532903 0.928753 0.020496 0.020128', '5 0.573907 0.927016 0.020201 0.020403', '2 0.339265 0.450581 0.020022 0.029169']"
Fortuner,E:\datacamera2\2025-06-20_10-46-13\CAMERA_1.jpg,CAMERA_1.jpg,20,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",12,"['12 0.333581 0.68833 0.047436 0.085037', '10 0.355454 0.716595 0.019894 0.019727', '11 0.306627 0.689513 0.020433 0.020441', '6 0.533641 0.587998 0.028997 0.034009', '26 0.369754 0.73008 0.019952 0.019936', '9 0.346675 0.64556 0.019381 0.019329', '28 0.594187 0.784465 0.020451 0.020285', '17 0.5059 0.553741 0.020457 0.02038', '13 0.558696 0.627998 0.020219 0.020287', '4 0.554389 0.859275 0.028354 0.052157', '24 0.612093 0.779784 0.020519 0.020326', '14 0.567713 0.631519 0.020763 0.020289', '27 0.550147 0.819938 0.019543 0.019762', '25 0.352731 0.826538 0.019964 0.020306', '5 0.617614 0.628419 0.021405 0.036432', '22 0.582949 0.611486 0.021191 0.021078', '0 0.592453 0.685742 0.020396 0.02015', '16 0.417963 0.542083 0.020191 0.020359', '15 0.358245 0.567967 0.020449 0.02056', '18 0.588253 0.631374 0.019851 0.019822']"
Innova,E:\datacamera2\2025-06-20_10-46-13\CAMERA_1.jpg,CAMERA_1.jpg,17,"[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 16, 17, 19, 24, 25, 26]",6,"['6 0.355633 0.716911 0.019283 0.01969', '7 0.306652 0.688883 0.020441 0.02016', '5 0.346558 0.645884 0.019508 0.019847', '0 0.59283 0.686687 0.019866 0.02033', '8 0.333025 0.687176 0.045853 0.085221', '26 0.369566 0.730826 0.019778 0.020939', '24 0.611296 0.779779 0.019351 0.01982', '9 0.558731 0.625579 0.020014 0.020614', '19 0.582333 0.610424 0.020919 0.021051', '25 0.352764 0.826012 0.019729 0.020798', '16 0.539079 0.679001 0.019933 0.031761', '4 0.533042 0.588417 0.02871 0.033073', '17 0.594176 0.783896 0.019482 0.019775', '3 0.615699 0.617944 0.021156 0.050539', '10 0.568138 0.630232 0.020455 0.0204', '14 0.587245 0.630946 0.020052 0.019341', '11 0.357446 0.567137 0.02014 0.019802']"
Zenix,E:\datacamera2\2025-06-20_10-46-13\CAMERA_1.jpg,CAMERA_1.jpg,1,[7],7,['7 0.418455 0.543193 0.019453 0.019866']
Fortuner,E:\datacamera2\2025-06-20_10-44-26\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-20_10-44-26\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Zenix,E:\datacamera2\2025-06-20_10-44-26\CAMERA_1.jpg,CAMERA_1.jpg,16,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19]",3,"['3 0.364432 0.713929 0.063184 0.126983', '17 0.456176 0.64349 0.020243 0.02042', '18 0.525417 0.665435 0.019843 0.019743', '9 0.49756 0.779997 0.019523 0.019531', '16 0.405437 0.645615 0.019656 0.019449', '19 0.545877 0.75629 0.019966 0.020086', '7 0.606419 0.576129 0.019668 0.019979', '14 0.407752 0.568602 0.01982 0.019747', '6 0.470861 0.567493 0.020742 0.020337', '4 0.553755 0.789545 0.019419 0.019756', '10 0.456177 0.683159 0.01958 0.019633', '13 0.542952 0.932422 0.020327 0.021255', '5 0.57352 0.931714 0.02038 0.020845', '12 0.532235 0.932685 0.020392 0.021295', '8 0.49672 0.741673 0.01949 0.020665', '2 0.341126 0.457889 0.018988 0.032054']"
Fortuner,E:\datacamera2\2025-06-20_10-42-52\CAMERA_1.jpg,CAMERA_1.jpg,10,"[0, 4, 5, 6, 13, 14, 17, 18, 22, 24]",0,"['0 0.593746 0.680995 0.020607 0.020571', '18 0.589635 0.62746 0.019637 0.019661', '22 0.584687 0.608059 0.019677 0.019478', '4 0.555196 0.851479 0.022528 0.041168', '6 0.53449 0.583906 0.028007 0.036538', '24 0.612784 0.774689 0.021539 0.021592', '13 0.560413 0.62211 0.020003 0.020112', '14 0.569855 0.626702 0.020248 0.019967', '5 0.618729 0.621026 0.020302 0.045255', '17 0.508814 0.55128 0.01939 0.018977']"
Innova,E:\datacamera2\2025-06-20_10-42-52\CAMERA_1.jpg,CAMERA_1.jpg,16,"[0, 2, 3, 4, 9, 10, 13, 14, 16, 18, 19, 21, 22, 23, 24, 28]",4,"['4 0.535127 0.583583 0.029184 0.035784', '28 0.560609 0.535964 0.020399 0.020729', '16 0.540707 0.672886 0.01974 0.020605', '9 0.560189 0.622246 0.019782 0.021065', '10 0.570163 0.626528 0.02045 0.020868', '23 0.572974 0.516311 0.019991 0.019807', '24 0.612127 0.774117 0.020137 0.020506', '19 0.584745 0.607022 0.020373 0.01996', '0 0.594424 0.681823 0.019942 0.020613', '13 0.508758 0.55114 0.02033 0.020055', '14 0.589595 0.627406 0.020765 0.020587', '2 0.556043 0.85816 0.027718 0.051966', '18 0.593915 0.77745 0.019752 0.02099', '3 0.618753 0.6178 0.018902 0.046582', '21 0.425914 0.495717 0.019941 0.019643', '22 0.496181 0.4984 0.020128 0.020179']"
Zenix,E:\datacamera2\2025-06-20_10-42-52\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-20_10-41-28\CAMERA_1.jpg,CAMERA_1.jpg,18,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 18, 22, 24, 25, 26, 28]",12,"['12 0.337571 0.68655 0.046814 0.083485', '10 0.35923 0.71491 0.01991 0.02011', '11 0.311036 0.686434 0.020204 0.020084', '9 0.350358 0.64576 0.019524 0.019189', '26 0.373575 0.728395 0.020529 0.020144', '28 0.595023 0.783306 0.020392 0.020384', '24 0.612782 0.777913 0.020384 0.020276', '25 0.356816 0.823523 0.01997 0.020233', '0 0.593658 0.683783 0.020264 0.020173', '22 0.585027 0.612212 0.01978 0.019676', '4 0.556118 0.85621 0.027873 0.049783', '15 0.361153 0.569323 0.019977 0.020386', '5 0.618036 0.629183 0.020198 0.037689', '6 0.534871 0.587313 0.029104 0.037598', '14 0.569893 0.630979 0.020572 0.020167', '13 0.560736 0.62693 0.019603 0.020212', '18 0.589556 0.631332 0.019132 0.019565', '16 0.421622 0.544382 0.019994 0.020184']"
Innova,E:\datacamera2\2025-06-20_10-41-28\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",6,"['6 0.358988 0.715303 0.020183 0.01976', '4 0.534784 0.588598 0.027315 0.032167', '7 0.310961 0.686015 0.019158 0.018795', '8 0.337398 0.685249 0.043463 0.079545', '28 0.559969 0.53975 0.020348 0.020455', '13 0.508121 0.555648 0.019831 0.019984', '0 0.594153 0.685079 0.019767 0.020207', '12 0.420654 0.543844 0.020404 0.020735', '5 0.350223 0.645593 0.019783 0.019758', '20 0.351976 0.530775 0.020388 0.020539', '9 0.560346 0.625789 0.019724 0.020179', '24 0.611972 0.778173 0.01967 0.020412', '10 0.570567 0.630539 0.019602 0.019732', '27 0.438921 0.505111 0.020413 0.020301', '22 0.495694 0.504178 0.019657 0.020144', '1 0.55822 0.857216 0.027293 0.042319', '26 0.373491 0.729007 0.019977 0.020098', '19 0.584475 0.611309 0.020439 0.020447', '17 0.595473 0.78241 0.019546 0.019836', '11 0.361406 0.568827 0.01986 0.02033', '25 0.35696 0.82353 0.020354 0.021593', '21 0.426077 0.502991 0.020679 0.020228', '15 0.541074 0.675106 0.01994 0.019568', '14 0.588686 0.630659 0.02049 0.019381', '3 0.615347 0.619078 0.01929 0.047682', '23 0.5725 0.52039 0.019923 0.01989']"
Zenix,E:\datacamera2\2025-06-20_10-41-28\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Fortuner,E:\datacamera2\2025-06-20_10-39-37\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Innova,E:\datacamera2\2025-06-20_10-39-37\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
Zenix,E:\datacamera2\2025-06-20_10-39-37\CAMERA_1.jpg,CAMERA_1.jpg,17,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",18,"['18 0.529273 0.672422 0.020711 0.020872', '3 0.3675 0.716835 0.054464 0.11547', '11 0.445021 0.839624 0.019891 0.019738', '7 0.612257 0.578861 0.020596 0.020414', '17 0.459763 0.648737 0.019786 0.020066', '15 0.314041 0.684067 0.01988 0.020037', '4 0.5591 0.799437 0.020365 0.020032', '14 0.409399 0.572066 0.020004 0.020376', '16 0.407844 0.651272 0.019928 0.01964', '8 0.501842 0.750829 0.019867 0.020235', '10 0.459734 0.68972 0.019299 0.019583', '6 0.474255 0.57185 0.019564 0.019857', '13 0.549215 0.942501 0.019199 0.020256', '5 0.579917 0.942208 0.020351 0.020274', '2 0.345777 0.464049 0.020303 0.027064', '12 0.538276 0.942779 0.019895 0.02081', '9 0.502761 0.788867 0.020433 0.019879']"
Fortuner,E:\datacamera2\2025-06-20_10-37-56\CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.628579 0.681015 0.020414 0.020335', '8 0.600996 0.678598 0.048321 0.081337', '24 0.616874 0.763295 0.020879 0.020393', '27 0.556336 0.804738 0.020349 0.020521', '6 0.539176 0.576489 0.029829 0.034801', '18 0.593519 0.6191 0.020113 0.020129', '0 0.345073 0.665396 0.02087 0.020678', '22 0.588261 0.599907 0.020711 0.020512', '16 0.424151 0.529853 0.020401 0.020681', '23 0.562356 0.535406 0.019581 0.020031', '2 0.31658 0.599581 0.020383 0.020944', '26 0.377449 0.71362 0.019827 0.019863', '9 0.589046 0.63719 0.020229 0.020049', '10 0.580196 0.705632 0.0201 0.020115', '15 0.363285 0.582016 0.020084 0.020273', '14 0.56481 0.613666 0.020728 0.020848', '25 0.360845 0.808176 0.020117 0.020069', '1 0.321683 0.559519 0.020313 0.020278', '13 0.574105 0.618152 0.020546 0.020476', '4 0.561995 0.849067 0.026664 0.047946', '17 0.511603 0.542267 0.020179 0.020119', '21 0.365059 0.554245 0.020625 0.020598', '28 0.599749 0.768717 0.020194 0.020091']"
Innova,E:\datacamera2\2025-06-20_10-37-56\CAMERA_1.jpg,CAMERA_1.jpg,11,"[4, 7, 8, 9, 10, 16, 17, 23, 24, 25, 26]",4,"['4 0.538875 0.576054 0.02858 0.033652', '26 0.37707 0.714688 0.020677 0.02115', '16 0.546043 0.662371 0.020131 0.022376', '8 0.602834 0.676598 0.039932 0.075861', '25 0.360449 0.80913 0.020589 0.021133', '7 0.628746 0.680409 0.019357 0.019082', '10 0.57417 0.617492 0.018177 0.020655', '9 0.564579 0.613517 0.019667 0.020289', '17 0.599726 0.769528 0.020112 0.019223', '24 0.616646 0.764006 0.019365 0.020108', '23 0.562622 0.535487 0.019259 0.020217']"
Zenix,E:\datacamera2\2025-06-20_10-37-56\CAMERA_1.jpg,CAMERA_1.jpg,0,[],-,[]
